,text,label
444,AIP255 Ape x Innovation Expanding the Ape Universe,neutral
445,AIP258 Proposal for Creating a Forum Section for AIP Authors Approved by ApeCoin DAO,neutral
446,AIP279 Bored Apes Storm Hollywood BASHAIP Expanding the Ecosystem with Battletested IP Veteran and the Batman Producers,neutral
447,AIP273 ApeCoin to CoSponsor Encodes upcoming University Hackathon,bullish
448,AIP275 Understanding and Improving the Governance Participation in ApeCoin DAO,bullish
449,AIP288 Adopt Shielded Snapshot Voting for Elections and AIPs,bullish
450,AIP280 Exploring New Frontiers Bring ApeCoin Ape into the Mobile Gaming World,bullish
451,AIP246 Working Group Charter  Marketing  Communications,bullish
452,AIP264 Resubmission of AIP232 Building Apeverse A Multilanguage Information Hub for the Ape Ecosystem,neutral
453,AIP282 Information Request  Role of Special Council,neutral
454,AIP260 Forever Apes  Welcome To ApeCoin The IRL Onboarding Kit,neutral
455,AIP254 FREE ApeCoin NFT Shields to First 150000 ApeCoin Holders and FRields to all BAYC MAYC CryptoPunks Meebits,neutral
456,AIP247 Promote DAO Participation through Degenda,neutral
457,AIP242 Working Group Charter  Treasury,neutral
458,AIP250 Development of Staking Service Maximizing Ape Staking Rewards and Flexibility,neutral
459,AIP218 Rumblerz by Gamed Productions  A stopmotion animationclaymation TV show leveraging existing IP,neutral
460,AIP295 Protect Snapshot  Must have 1 Apecoin to vote,neutral
461,AIP268 ApeCoin DAO Voting Adoption Driven by Good Month Labs,neutral
462,AIP266 Authorise Special Council to issue Directives for more efficient DAO operation,neutral
463,AIP289 Designing a Mascot for Apecoin,neutral
464,AIP283 ApeAR The AR Launchpad Powered by ApeCoin,bearish
465,AIP252 Funding Grant Proposals using Delegated Domain Allocation,neutral
466,AIP290 Podcast Network in the Metaverse,neutral
467,AIP294 Use of ApeCoin logobranding for a WLT SKN wallet skin in the WLT mobile app by Satoshis Closet,neutral
468,AIP285 Ape Insights  More Than Just Another Newsletter Proposal,neutral
469,AIP293 APE awards for round 2 runner ups in the elections,neutral
470,AIP299 ApeCoin merch for the ApeFest,neutral
471,AIP300 Create Custom Beta Tester Forum Badge,neutral
472,AIP291 Approve and Publish ApeCoin DAO Brand Guidelines v11 on ApeCoincom,neutral
473,AIP292 Inclusive Governance Delegate Community Program,neutral
474,AIP303 Bored Ape Yacht Club Documentary,neutral
475,AIP306 ApeCoin Price Tracking Bot,neutral
476,AIP313 Preserve Privacy During Voting Period,neutral
477,AIP243 The Ape Inn  EthGlobal Project,neutral
478,AIP267 Add Treasury tab to Apecoincom,neutral
479,AIP297 An NFT Community Vault Operating as an ApeCoin Sister DAO with a Goal to Advance the Mission and Influence of ApeCoin,neutral
480,AIP304 Create the Digital Art Movement Collection to acquire Yuga AssetsBAYC MAYC BAKC and Punks and other notable NFTs,neutral
481,AIP309 Allow for ApeCoin staked in JPEGd protocol to be counted for voting power,neutral
482,AIP310 Allow for ApeCoin staked in BendDAO protocol to be counted for voting power,neutral
483,AIP311 Allow for ApeCoin staked in ParaSpace protocol to be counted for voting power,neutral
484,AIP269 Request for Use of Apecoin Digital License in Order to Create and Sell Merchandise,neutral
485,AIP305 Establishing Special Councils Accountability Practices,neutral
486,AIP316 Fantasy MMORPG Game  Powered Exclusively By ApeCoin,neutral
487,AIP263 Merch Apes  Free Luxury ApeCoin Varsity Jackets,neutral
488,AIP317 ApeCoin DAO Governance and Operations Budget,neutral
489,ApeCoin DAO Mission Statement AIP256 Final Vote,neutral
490,AIP278 Approved Educators Publish your course with us,neutral
491,AIP301 EeseeApeCoin A Collaboration for Community Engagement and NFT Accessibility,neutral
492,AIP308 Establish an Ombud for the DAO,neutral
493,AIP314 Beyond the NFT NFT Lab Magazines Plan for Empowering ApeCoins Global Community,neutral
494,AIP319 Create the Sporting League of the Otherside NFTeams  5000 free 3D Player Mint,neutral
495,AIP298 Transforming Lives with a 100K Donation  Apecoin DAO and W3 Labs Take Action for Positive Change,neutral
496,AIP323 Authorise Special Council to issue Directives for more efficient DAO administration,neutral
497,AIP329 Official ApeCoin DAO Booth at Animoca Brands Event in HK Apefest,neutral
498,AIP302 Create an advertising marketplace for APECOIN ecosystem,neutral
499,AIP322 ApeCoin Papercraft,neutral
500,AIP327 Teach Yoga and also give healing sessionsmeditative,neutral
501,AIP328 AIP Idea Apecoin Listing on COINHERO Crypto ATMs ApeFest Hong Kong 2023  ATM Installation at ApeFest HQ,neutral
502,AIP332 A dedicated ApeCoin Community Hub within tokenproof app,neutral
503,AIP334 Maui Relief Fund,neutral
504,AIP337 Reevaluating ApeCoin DAO Special Council Salaries Structure,neutral
505,AIP335 Bored Ape Gazette Powered By ApeCoin,neutral
506,AIP338 The First ApeCoin Sponsored Competitive ESports Tournament with Wreck League,neutral
507,AIP320 The Sweep For Accelerating Web3 Gaming Adoption,neutral
508,AIP326 Platform to Enable ApeCoin Powered Payments  Rewards for Apps  Games,neutral
509,AIP350 Shaping Success Building a Stronger Future with new Special Council Pay,neutral
510,AIP341 Bored Brewing Marketing APE to Beer Drinkers,neutral
511,AIP343 Miami ApeCoin eSports Arena Partnership,neutral
512,AIP356 ApeCoin Papercraft  Resubmission,neutral
513,AIP347 Enable DAOWide Voting for Working Group Stewards,neutral
514,AIP325 ApecoinDAO  Mocaverse CrossCommunity Spaces  Reward Vault,neutral
515,AIP340 ApeCoin Payment Gateway,neutral
516,AIP346 Monthly Laughing Ape StandUp Comedy Show Utility for all APE Holders,neutral
517,AIP348 ApeComms Collaboration for Education and Community Building,neutral
518,AIP345 Ape Spirits Presents Twisted Ape Vodka For All Apes,neutral
519,AIP324 ApeCoin DAO Governed GameFi Smart Contract Wallet,neutral
520,AIP355 Reallocation of Ecosystem Fund into Ethereum and USDC,neutral
521,AIP354 ApeCoinDAO AIP Ambassador  Mentorship Program,neutral
522,AIP344  Moving gallery for the DAO,neutral
523,ApeCoin DAO  Marketing and Communications Steward Nominees  Term Beginning January 2024,neutral
524,ApeCoin DAO  Metaverse Steward Nominees  Term Beginning January 2024,neutral
525,AIP349 ApeCoin Events Hub on cryptoeventsxyz,neutral
526,AIP372 Enable AIP Voting During Elections,neutral
527,AIP364 The Battle for Goblin Town  A Bored Game,neutral
528,ApeCoin DAO  Marketing and Communications Working Group Steward Elections  Term Beginning January 2024,neutral
529,ApeCoin DAO  Metaverse Working Group Steward Elections  Term Beginning January 2024,neutral
530,ApeCoin DAO  Special Council Nominees  Term Beginning January 2024,neutral
531,ApeCoin DAO  Governance Steward Nominees  Term Beginning January 2024,neutral
532,AIP339 ApeCoin AI Remix Contest,neutral
533,AIP336 PR Agency for ApeCoinfunded Projects and immersion targeting,neutral
534,AIP375 Bored Brewing APE on Consumer Beverages and APE Taproom  AIP Resubmission,neutral
535,AIP321 Founders Circle Powered by ApeCoin,neutral
536,AIP368 ApeChain  A zkPowered Polygon Layer2 to Support ApeCoin Growth,neutral
537,AIP315 Formation of the Steering Committee and Publish Language and Market Focus Strategy for 20242025,neutral
538,ApeCoin DAO  Governance Working Group Steward Elections  Term Beginning January 2024,neutral
539,ApeCoin DAO  Special Council Elections  Term Beginning January 2024,neutral
540,AIP362 Establish bimonthly AIP voting periods,neutral
541,AIP373 Boring Security  Runnin It Back,neutral
542,AIP360 ApeCast  An app that supercharges your listening experience for all things ApeCoin and keeps you informed,neutral
543,AIP365 PKing  3D MOBA mobile game YugaNFTApeCoin as game currency,neutral
544,AIP366 Rules and Framework for Temperature Checks,neutral
545,AIP352 ApeCoin Pets and toys,neutral
546,AIP381 ApeCoin Powered GameFi DAOs  Vaults  Resubmission,neutral
547,AIP376 Working Group Charter  Web3 Development,neutral
548,AIP353 Fashion Battle Royale Powered by Apecoin Web3 SelfExpression Redefined,neutral
549,AIP367 An Apes Gotta Eat Panchos Poppin Foods,neutral
550,AIP383 The Public Bored  MVP Launch of a Digital Billboard Network,neutral
551,AIP379 Thank APE  Phase II Amplifying a Movement,neutral
552,ApeChain Selection of proponent to build ApeChain,neutral
553,AIP369 Empowering ApeCoin Subcommunities with Fundraising on Twitter via IDriss,neutral
554,AIP374 Healthcare Utility for holders of APE and BAYCOtherside NFTs with APE liquidity sinks,neutral
555,AIP380 Swamp Gaming Lets pave the road to onboard millions of gamers,neutral
556,ApeChain Build an ApeChain  Vote For or Against,neutral
557,AIP382 Ape Builder House,neutral
558,AIP390 ApeCast  An app that supercharges your listening experience for all things ApeCoin Resubmission,neutral
559,AIP392 PKing  3D MOBA social game APE holders change the world through gaming  Resubmission,neutral
560,AIP394 Bored Brewing Beer Co Resubmission,neutral
561,AIP399 Reserving AIP ID 420,neutral
562,AIP406 ApeCoin DAO multiyear partnership with Redacted a Formula One Team,neutral
563,AIP400 Enable APE as a payment option for onchain consumer transactions on CoCreate Ink,neutral
564,AIP398 ApeCoin Rewards App,neutral
565,AIP409 Voter Discovery and Coalitions in ApeCoin DAO,neutral
566,AIP414 ApeCoin DAO at NFC Lisbon,neutral
567,AIP405 Resubmission ApeSwap on ApeChain,neutral
568,AIP397 NFT Launchpad Powered by Ape,neutral
569,AIP411 ArtJourney with ApeCoin The JRNY Gallery Experience,neutral
570,AIP415 Single Seat Nominees  A More Competitive Election Pool,neutral
571,AIP408 Q2Q3 2024 Governance Working Group Budget,neutral
572,AIP363 Unlocking APE potential Building a credit market with MYSO Finance,neutral
573,AIP412 Streamlining Working Group Elections Improved SecondRound Voting Strategy,neutral
574,AIP419 Expansion of ApeChain Presence in Key Asian Events,neutral
575,AIP422 ApeCoin Rewards App Resubmission,neutral
576,AIP410 ApeCoin DAO Goes to Hollywood,neutral
577,AIP417 IP Ecosystem with CLIP Powered by ApeCoin,neutral
578,AIP426 Special Council Future election requirement and role clarification,neutral
579,AIP401 Guidelines for Request for Proposals RFP,neutral
580,AIP421 Enable Annual Working Group Budget Proposals,neutral
581,AIP428 MBA Documentary Series Showcasing the Entrepreneurs Creatives  Networking within BAYC,neutral
582,AIP418 APE Builder Developed by Sequence,neutral
583,AIP437 A Powerup for ApeChain Blever  where NFTs  Social Farming meet,bearish
584,AIP413 Hire a Head of Network Development at the APE Foundation,bearish
585,AIP432 ApeCoin Presents First Friday Bridging Communities Creativity and Governance,bearish
586,AIP433 APE EXPRESS  Next Gen degen tools for building instantly on ApeChain,bearish
587,AIP429 Apechain for Good Happy Ape Phygital Childrens BookPlush,bearish
588,AIP416 MAGA  Make Apes Great Again,bearish
589,ApeCoin DAO  Marketing and Communications Working Group Nominees  Term Beginning July 1 2024,bearish
590,ApeCoin DAO  Special Council Nominees  Term Beginning July 1 2024,bearish
591,ApeCoin DAO  Web3 Development Working Group Steward Elections  Term Beginning July 2024,neutral
592,ApeCoin DAO  Marketing and Communications Working Group Steward Elections  Term Beginning July 2024,neutral
593,ApeCoin DAO  Metaverse Working Group Steward Elections  Term Beginning July 2024,neutral
594,ApeCoin DAO  Governance Working Group Steward Elections  Term Beginning July 2024,neutral
595,ApeCoin DAO  Special Council Elections  Term Beginning July 2024,neutral
596,AIP434 Resubmission Other Page A Player Network  Rewards Hub for ApeChain,neutral
597,AIP430 ApeFacingApes  Amplifying the IP usage of BAYC and generating value for the entire Ape Ecosystem,neutral
598,AIP440 Enhancing Exposure of Brands that accept ApeCoin as payment Unboxing Web3 Partnership Proposal,neutral
599,AIP424 Laughing Ape Builds A Global Freaking Comedy Empire,neutral
600,AIP454 The BANANA Bill Apes Gotta Eat,neutral
601,AIP450 NFT Event Checkin Solution based on ApeChain,neutral
602,AIP425 Ape Hospitality Group ApeCoin Summit,neutral
603,All Time Favorite Chef,neutral
604,Best Feature of PancakeSwap,neutral
605,Best Feature of PancakeSwap V2,neutral
606,test or TEST,neutral
607,V2 All Time Favorite CheF,neutral
608,kxjdjf,neutral
609,Best Season,neutral
610,CAKE EMISSION REDUCTION,neutral
611,Allow NFT from NFT drops to be traded among users,neutral
612,CAKE max supply,neutral
613,Does BSC Chain wallet work,neutral
614,IFOInitial Farm Offerings change to IFO_IPO,neutral
615,Terra Luna  Bnb farm,neutral
616,cummiesbnb farm,bullish
617,100 Trading Fees Should Be Used To Burn CAKE ,bullish
618,Evgeny,bullish
619,Proposal for a Mask Network Farm  Syrup Pool,neutral
620, stake BNB to earn CAKE ,neutral
621,Proposal for a Harmony Farm  Syrup Pool,neutral
622,Defi sports betting,neutral
623,Increase cake burn capacity to atleast 50 injections,neutral
624,More info on investment opportunities for existing users,neutral
625,NFT staking implementation,neutral
626,Proposal for a TITAN Syrup Pool  Farm,neutral
627,Please vote against it,neutral
628,Monthly Limited NFT,neutral
629,Public IFO  will burn cake,neutral
630,Cake Burning Game High Risk  High Cake Burn,neutral
631,Stake Wars,neutral
632,Add short by end in on the Syrup Pools page,neutral
633,Using CAKE for Predictions Also a longer time variation for Predictions More than 5 Minutes,neutral
634,Pancakeswap NFT market place,neutral
635,Proposal for a Tranchess CHESS farm  Syrup Pool,neutral
636,Proposal to Add a Section in the Info Page to Track Total CAKE Circulating Supply and maybe other tokens ,neutral
637,Voluntary Cake Burn  Leader Board,neutral
638,Proposal for Adjustments to Farm Rewards,neutral
639,TWTBNB,neutral
640,Breakdown on Farm Reward Adjustment for voting,neutral
641,Make CAKE tokenomics simpler ex compare it to USD,neutral
642,DFDBUSD,neutral
643,Proposal to Boost the TRXBNB Farm,neutral
644,BNB Pool,neutral
645,Cake pool APY,bearish
646,Proposal for a Stake Axie Infinity AXS Support,neutral
647,Wallet Summary Page,neutral
648,Can we pay the fees with Cake,neutral
649,List CAKE on major exchanges,neutral
650,Put the perpetual contract transaction margin transaction into the priority development queue,neutral
651,LOTTERY V2 POPULALITY ACTIVATION,neutral
652,CryptoGame like Axie Infinity Cryptoblade or My Defi Pet,neutral
653,Give axs a chance Stake cake to earn axs,neutral
654,Stake ADA to earn Cake,neutral
655,Firstly Open Lend and borrow,neutral
656,Stake cake to earn My DeFi Pet Dpet dpetbnb to earn cake,neutral
657,Proposal to Boost the PMONBUSD Farm,neutral
658,Proposal for a CAKEUSDC farm,neutral
659,Form Pool Boost,neutral
660,Limit VOTE WEIGTH,neutral
661,R4belt  busd farm,neutral
662,Lottery 4 Digit System 07  Lower Ticket Cost,bullish
663,Super monthly Lottery,bullish
664,BTC cake farm,neutral
665,cake donation to support small projects,neutral
666,cake反黑洞计划,neutral
667,Cake,neutral
668,Cow mdx,neutral
669,Proposal for a Double Syrup Pool CAKEAXS  AXSBNB Farm,neutral
670,Coinwind cow vs mdex mdx,neutral
671,Proposal for a Coin98 Syrup Pool and Farm,neutral
672,Proposal for Official Pancakeswap Discord Channel,neutral
673,PancakeSwap  CAKE  POYRAZ İSPİR PREDİCTİONS,neutral
674,What About BOOST POOLS APR ,neutral
675,CAKE burn on BSC transactions,neutral
676,005 Deposit Fee Fee used to burn cake,neutral
677,Cake Pets,neutral
678,Increase the burn rate in the lottery,neutral
679,Play to Earn game ,neutral
680,Farm DFDBNB,neutral
681,To have a POLSCAKE farming on Pancake,neutral
682,Golden Cakes,neutral
683,Show Account ProfitLoss Stats on Home Page or Side Menu,neutral
684,Stake Cake earn SAND The Sandbox,neutral
685,Rework Predictions July 2021 Proposal 1,neutral
686,New Cake  BabyCake Farm,neutral
687,Proposal for DPET Syrup Pool  Farm,neutral
688,Cake CryptoCard,neutral
689,BTC  Cake farm,neutral
690,Proposal for a Splinterlands Syrup Pool and Farm,neutral
691,Proposal for an Impossible Finance Syrup Pool and Farm,neutral
